pt,family,spp,spp_id,dist,counts,elev
269,Lybiidae ,Trachylaemus purpuratus,5,5,1,2264
269,Lybiidae ,Trachylaemus purpuratus,5,2,1,2264
270,Pycnonotidae,Eurillas latirostris,42,2,1,2274
270,Pycnonotidae,Andropadus nigriceps,43,2,2,2274
270,Acrocephalidae,Iduna similis,49,2,1,2274
270,Pellorneidae,Illadopsis pyrrhoptera,56,2,2,2274
270,Modulatricidae,Kakamega poliothorax,57,2,1,2274
270,Cisticolidae,Prinia bairdii,54,3,1,2274
270,Columbidae,Streptopelia semitorquata,9,4,1,2274
270,Lybiidae ,Trachylaemus purpuratus,5,4,2,2274
271,Accipitridae,Buteo oreophilus,1,3,1,2300
271,Acrocephalidae,Iduna similis,49,2,1,2300
271,Cisticolidae,Cisticola chubbi,50,3,2,2300
271,Muscicapidae,Cossypha archeri,60,2,1,2300
271,Pellorneidae,Illadopsis pyrrhoptera,56,2,1,2300
271,Cisticolidae,Oreolais ruwenzori,51,3,1,2300
271,Lybiidae,Pogoniulus bilineatus,3,3,1,2300
271,Psittacidae,Poicephalus meyeri,41,2,3,2300
271,Sylviidae,Pseudoalcippe abyssinica,58,2,1,2300
271,Pycnonotidae,Pycnonotus barbatus,44,2,1,2300
271,Musophagidae,Tauraco schuettii,30,5,1,2300
271,Lybiidae ,Trachylaemus purpuratus,5,3,1,2300
272,Pycnonotidae,Eurillas latirostris,42,2,1,2310
272,Cisticolidae,Apalis porphyrolaema,46,2,1,2310
272,Pycnonotidae,Andropadus nigriceps,43,3,2,2310
272,Locustellidae,Bradypterus cinnamomeus,47,3,1,2310
272,Accipitridae,Buteo oreophilus,1,2,1,2310
272,Muscicapidae,Cossypha archeri,60,3,1,2310
272,Pellorneidae,Illadopsis pyrrhoptera,56,3,1,2310
272,Modulatricidae,Kakamega poliothorax,57,2,2,2310
272,Ploceidae,Ploceus alienus,39,3,1,2310
272,Lybiidae,Pogoniulus bilineatus,3,3,1,2310
272,Cisticolidae,Prinia bairdii,54,3,1,2310
272,Lybiidae ,Trachylaemus purpuratus,5,4,1,2310
272,Zosteropidae,Zosterops senegalensis,63,1,2,2310
273,Cisticolidae,Apalis porphyrolaema,46,2,1,2317
273,Locustellidae,Bradypterus cinnamomeus,47,3,1,2317
273,Acrocephalidae,Iduna similis,49,3,1,2317
273,Cisticolidae,Cisticola chubbi,50,2,2,2317
273,Cisticolidae,Cisticola chubbi,50,3,2,2317
273,Modulatricidae,Kakamega poliothorax,57,2,1,2317
273,Musophagidae,Tauraco schuettii,30,4,1,2317
273,Lybiidae ,Trachylaemus purpuratus,5,3,1,2317
274,Pycnonotidae,Eurillas latirostris,42,2,2,2318
274,Cisticolidae,Apalis porphyrolaema,46,2,1,2318
274,Pycnonotidae,Andropadus nigriceps,43,1,2,2318
274,Acrocephalidae,Iduna similis,49,2,1,2318
274,Nectariniidae,Cinnyris regius,31,2,1,2318
274,Cisticolidae,Cisticola chubbi,50,3,2,2318
274,Muscicapidae,Cossypha archeri,60,4,1,2318
274,Cisticolidae,Oreolais ruwenzori,51,1,1,2318
274,Cisticolidae,Oreolais ruwenzori,51,3,1,2318
274,Ploceidae,Ploceus alienus,39,2,1,2318
274,Sylviidae,Pseudoalcippe abyssinica,58,2,1,2318
274,Zosteropidae,Zosterops senegalensis,63,2,3,2318
275,Pycnonotidae,Eurillas latirostris,42,2,2,2310
275,Cisticolidae,Apalis personata,45,3,2,2310
275,Cisticolidae,Apalis porphyrolaema,46,3,2,2310
275,Trogonidae,Apaloderma narina,59,3,1,2310
275,Acrocephalidae,Iduna similis,49,2,1,2310
275,Nectariniidae,Cinnyris regius,31,1,2,2310
275,Modulatricidae,Kakamega poliothorax,57,2,2,2310
275,Phylloscopidae,Phylloscopus laetus,52,2,1,2310
275,Turdidae,Turdus olivaceus,62,1,1,2310
276,Pycnonotidae,Eurillas latirostris,42,1,2,2297
276,Cisticolidae,Apalis porphyrolaema,46,3,2,2297
276,Locustellidae,Bradypterus cinnamomeus,47,2,1,2297
276,Acrocephalidae,Iduna similis,49,4,1,2297
276,Malaconotidae,Dryoscopus gambensis,18,2,1,2297
276,Lybiidae ,Trachylaemus purpuratus,5,6,1,2297
277,Pycnonotidae,Eurillas latirostris,42,2,1,2275
277,Cisticolidae,Apalis porphyrolaema,46,2,1,2275
277,Pycnonotidae,Andropadus nigriceps,43,2,2,2275
277,Locustellidae,Bradypterus cinnamomeus,47,2,1,2275
277,Cisticolidae,Cisticola chubbi,50,3,2,2275
277,Muscicapidae,Cossypha archeri,60,2,1,2275
277,Estrildidae,Estrilda astrild,13,2,1,2275
277,Estrildidae,Estrilda kandti,14,1,3,2275
277,Pellorneidae,Illadopsis pyrrhoptera,56,1,2,2275
277,Lybiidae,Pogoniulus bilineatus,3,3,1,2275
277,Columbidae,Streptopelia semitorquata,9,4,1,2275
277,Lybiidae ,Trachylaemus purpuratus,5,4,1,2275
277,Zosteropidae,Zosterops senegalensis,63,1,2,2275
278,Pycnonotidae,Eurillas latirostris,42,3,1,2334
278,Pycnonotidae,Andropadus nigriceps,43,1,1,2334
278,Acrocephalidae,Iduna similis,49,3,1,2334
278,Nectariniidae,Cinnyris regius,31,3,2,2334
278,Cisticolidae,Cisticola chubbi,50,3,2,2334
278,Malaconotidae,Dryoscopus gambensis,18,3,2,2334
278,Malaconotidae,Laniarius poensis,21,3,1,2334
278,Cisticolidae,Oreolais ruwenzori,51,1,1,2334
279,Pycnonotidae,Eurillas latirostris,42,2,2,2344
279,Locustellidae,Bradypterus cinnamomeus,47,2,3,2344
279,Acrocephalidae,Iduna similis,49,3,1,2344
279,Nectariniidae,Cinnyris regius,31,1,2,2344
279,Modulatricidae,Kakamega poliothorax,57,3,1,2344
279,Zosteropidae,Zosterops senegalensis,63,1,3,2344
280,Pycnonotidae,Eurillas latirostris,42,1,1,2356
280,Pycnonotidae,Eurillas latirostris,42,2,1,2356
280,Platysteiridae,Batis diops,24,2,2,2356
280,Locustellidae,Bradypterus cinnamomeus,47,2,2,2356
280,Malaconotidae,Laniarius poensis,21,4,1,2356
280,Zosteropidae,Zosterops senegalensis,63,2,2,2356
281,Pycnonotidae,Eurillas latirostris,42,2,2,2359
281,Cisticolidae,Apalis porphyrolaema,46,2,1,2359
281,Locustellidae,Bradypterus cinnamomeus,47,2,1,2359
281,Acrocephalidae,Iduna similis,49,4,1,2359
281,Cisticolidae,Cisticola chubbi,50,1,2,2359
281,Musophagidae,Tauraco schuettii,30,6,1,2359
281,Zosteropidae,Zosterops senegalensis,63,1,3,2359
282,Pycnonotidae,Eurillas latirostris,42,2,1,2351
282,Cisticolidae,Apalis porphyrolaema,46,2,1,2351
282,Locustellidae,Bradypterus cinnamomeus,47,2,1,2351
282,Acrocephalidae,Iduna similis,49,1,1,2351
282,Acrocephalidae,Iduna similis,49,3,1,2351
282,Nectariniidae,Cinnyris regius,31,1,2,2351
282,Muscicapidae,Cossypha archeri,60,2,1,2351
282,Malaconotidae,Laniarius poensis,21,3,1,2351
282,Phylloscopidae,Phylloscopus laetus,52,2,2,2351
282,Muscicapidae,Pogonocichla stellata,61,2,1,2351
282,Zosteropidae,Zosterops senegalensis,63,1,2,2351
283,Pycnonotidae,Eurillas latirostris,42,4,1,2354
283,Locustellidae,Bradypterus cinnamomeus,47,1,2,2354
283,Locustellidae,Bradypterus cinnamomeus,47,4,1,2354
283,Acrocephalidae,Iduna similis,49,2,1,2354
283,Cisticolidae,Cisticola chubbi,50,2,2,2354
283,Zosteropidae,Zosterops senegalensis,63,2,1,2354
284,Pycnonotidae,Eurillas latirostris,42,2,2,2374
284,Pycnonotidae,Andropadus nigriceps,43,3,1,2374
284,Muscicapidae,Cossypha archeri,60,2,1,2374
285,Platysteiridae,Batis diops,24,2,1,2287
285,Locustellidae,Bradypterus cinnamomeus,47,3,2,2287
285,Cisticolidae,Cisticola chubbi,50,2,2,2287
285,Muscicapidae,Cossypha archeri,60,3,1,2287
285,Malaconotidae,Laniarius poensis,21,3,1,2287
285,Cisticolidae,Oreolais ruwenzori,51,2,2,2287
285,Oriolidae,Oriolus percivali,37,4,1,2287
285,Lybiidae,Pogoniulus bilineatus,3,4,1,2287
285,Columbidae,Streptopelia semitorquata,9,3,1,2287
285,Lybiidae ,Trachylaemus purpuratus,5,5,1,2287
285,Lybiidae ,Trachylaemus purpuratus,5,3,1,2287
286,Pycnonotidae,Eurillas latirostris,42,2,2,2287
286,Platysteiridae,Batis diops,24,3,1,2287
286,Nectariniidae,Cinnyris stuhlmanni,32,2,1,2287
286,Cisticolidae,Cisticola chubbi,50,4,2,2287
286,Muscicapidae,Cossypha archeri,60,2,1,2287
286,Estrildidae,Estrilda kandti,14,2,1,2287
286,Modulatricidae,Kakamega poliothorax,57,2,1,2287
286,Lybiidae,Pogoniulus bilineatus,3,4,1,2287
286,Pycnonotidae,Pycnonotus barbatus,44,2,1,2287
286,Lybiidae ,Trachylaemus purpuratus,5,3,1,2287
287,Pycnonotidae,Eurillas latirostris,42,3,2,2135
287,Cisticolidae,Cisticola chubbi,50,3,2,2135
287,Pellorneidae,Illadopsis pyrrhoptera,56,2,2,2135
287,Malaconotidae,Laniarius aethiopicus,19,5,2,2135
287,Malaconotidae,Laniarius aethiopicus,19,3,2,2135
287,Malaconotidae,Laniarius poensis,21,4,1,2135
287,Pycnonotidae,Pycnonotus barbatus,44,2,1,2135
287,Fringillidae,Crithagra gularis,16,2,2,2135
287,Columbidae,Streptopelia semitorquata,9,4,1,2135
288,Pycnonotidae,Eurillas latirostris,42,1,2,2236
288,Cisticolidae,Apalis personata,45,3,2,2236
288,Cisticolidae,Apalis porphyrolaema,46,2,1,2236
288,Pycnonotidae,Andropadus nigriceps,43,1,2,2236
288,Locustellidae,Bradypterus cinnamomeus,47,2,1,2236
288,Acrocephalidae,Iduna similis,49,3,1,2236
288,Cisticolidae,Cisticola chubbi,50,4,2,2236
288,Muscicapidae,Cossypha archeri,60,3,1,2236
288,Modulatricidae,Kakamega poliothorax,57,2,1,2236
288,Malaconotidae,Laniarius poensis,21,3,1,2236
288,Cisticolidae,Oreolais ruwenzori,51,2,1,2236
288,Ploceidae,Ploceus alienus,39,2,2,2236
288,Lybiidae,Pogoniulus bilineatus,3,3,1,2236
288,Cisticolidae,Prinia bairdii,54,4,2,2236
288,Pycnonotidae,Pycnonotus barbatus,44,1,1,2236
289,Pycnonotidae,Eurillas latirostris,42,2,2,2250
289,Cisticolidae,Apalis porphyrolaema,46,3,1,2250
289,Locustellidae,Bradypterus cinnamomeus,47,3,1,2250
289,Cisticolidae,Cisticola chubbi,50,3,2,2250
289,Oriolidae,Oriolus percivali,37,3,1,2250
289,Lybiidae,Pogoniulus bilineatus,3,3,1,2250
289,Cisticolidae,Prinia bairdii,54,2,2,2250
289,Cisticolidae,Prinia bairdii,54,4,1,2250
289,Sylviidae,Pseudoalcippe abyssinica,58,2,1,2250
289,Lybiidae ,Trachylaemus purpuratus,5,4,1,2250
289,Zosteropidae,Zosterops senegalensis,63,2,2,2250
290,Pycnonotidae,Eurillas latirostris,42,2,2,2301
290,Cisticolidae,Apalis porphyrolaema,46,2,2,2301
290,Pycnonotidae,Andropadus nigriceps,43,2,2,2301
290,Locustellidae,Bradypterus cinnamomeus,47,2,1,2301
290,Acrocephalidae,Iduna similis,49,3,1,2301
290,Muscicapidae,Cossypha archeri,60,3,1,2301
290,Pellorneidae,Illadopsis pyrrhoptera,56,1,2,2301
290,Malaconotidae,Laniarius poensis,21,2,2,2301
290,Cisticolidae,Oreolais ruwenzori,51,3,1,2301
290,Ploceidae,Ploceus alienus,39,2,1,2301
290,Lybiidae,Pogoniulus bilineatus,3,2,1,2301
290,Sylviidae,Pseudoalcippe abyssinica,58,2,1,2301
290,Pycnonotidae,Pycnonotus barbatus,44,1,2,2301
290,Macrosphenidae,Sylvietta leocophrys,55,2,1,2301
291,Pycnonotidae,Eurillas latirostris,42,2,1,2309
291,Acrocephalidae,Iduna similis,49,1,1,2309
291,Acrocephalidae,Iduna similis,49,3,1,2309
291,Cisticolidae,Cisticola chubbi,50,3,2,2309
291,Muscicapidae,Cossypha archeri,60,2,1,2309
291,Modulatricidae,Kakamega poliothorax,57,2,1,2309
291,Malaconotidae,Laniarius poensis,21,3,1,2309
291,Oriolidae,Oriolus percivali,37,4,1,2309
291,Ploceidae,Ploceus alienus,39,2,2,2309
291,Macrosphenidae,Sylvietta leocophrys,55,3,1,2309
291,Zosteropidae,Zosterops senegalensis,63,1,2,2309
292,Pycnonotidae,Eurillas latirostris,42,2,2,2359
292,Cisticolidae,Apalis porphyrolaema,46,3,2,2359
292,Pycnonotidae,Andropadus nigriceps,43,2,1,2359
292,Locustellidae,Bradypterus cinnamomeus,47,3,2,2359
292,Acrocephalidae,Iduna similis,49,1,1,2359
292,Modulatricidae,Kakamega poliothorax,57,2,1,2359
292,Lybiidae,Pogoniulus bilineatus,3,4,1,2359
292,Pycnonotidae,Pycnonotus barbatus,44,2,1,2359
292,Musophagidae,Tauraco schuettii,30,5,1,2359
293,Pycnonotidae,Eurillas latirostris,42,2,2,2410
293,Pycnonotidae,Andropadus nigriceps,43,2,2,2410
293,Platysteiridae,Batis diops,24,1,2,2410
293,Locustellidae,Bradypterus cinnamomeus,47,2,1,2410
293,Cisticolidae,Cisticola chubbi,50,3,2,2410
293,Malaconotidae,Dryoscopus gambensis,18,3,1,2410
293,Muscicapidae,Melaenornis fisheri,26,1,2,2410
293,Ploceidae,Ploceus alienus,39,1,2,2410
293,Lybiidae,Pogoniulus bilineatus,3,1,2,2410
293,Pycnonotidae,Pycnonotus barbatus,44,1,1,2410
293,Zosteropidae,Zosterops senegalensis,63,1,6,2410
294,Muscicapidae,Cossypha archeri,60,2,1,2147
294,Nectariniidae,Cyanomitra alinae,34,1,2,2147
294,Pellorneidae,Illadopsis pyrrhoptera,56,2,2,2147
294,Modulatricidae,Kakamega poliothorax,57,1,1,2147
294,Malaconotidae,Laniarius aethiopicus,19,4,2,2147
294,Phylloscopidae,Phylloscopus laetus,52,2,2,2147
294,Cisticolidae,Prinia bairdii,54,3,1,2147
294,Sylviidae,Pseudoalcippe abyssinica,58,2,1,2147
294,Pycnonotidae,Pycnonotus barbatus,44,2,1,2147
294,Columbidae,Streptopelia semitorquata,9,5,1,2147
294,Macrosphenidae,Sylvietta leocophrys,55,3,1,2147
295,Pycnonotidae,Eurillas latirostris,42,3,2,2445
295,Locustellidae,Bradypterus cinnamomeus,47,2,2,2445
295,Accipitridae,Buteo oreophilus,1,5,1,2445
295,Acrocephalidae,Iduna similis,49,4,1,2445
295,Cisticolidae,Cisticola chubbi,50,3,2,2445
295,Lybiidae,Pogoniulus bilineatus,3,3,2,2445
295,Zosteropidae,Zosterops senegalensis,63,2,2,2445
296,Pycnonotidae,Eurillas latirostris,42,3,2,2487
296,Locustellidae,Bradypterus cinnamomeus,47,2,2,2487
296,Acrocephalidae,Iduna similis,49,2,1,2487
296,Nectariniidae,Cinnyris regius,31,1,2,2487
296,Cisticolidae,Cisticola chubbi,50,3,2,2487
296,Muscicapidae,Cossypha archeri,60,2,1,2487
296,Malaconotidae,Laniarius poensis,21,4,1,2487
296,Muscicapidae,Pogonocichla stellata,61,2,1,2487
297,Pycnonotidae,Eurillas latirostris,42,4,1,2521
297,Cisticolidae,Apalis porphyrolaema,46,2,2,2521
297,Platysteiridae,Batis diops,24,1,2,2521
297,Locustellidae,Bradypterus cinnamomeus,47,1,2,2521
297,Locustellidae,Bradypterus cinnamomeus,47,3,2,2521
297,Cisticolidae,Cisticola chubbi,50,3,2,2521
297,Malaconotidae,Laniarius poensis,21,5,1,2521
297,Lybiidae,Pogoniulus bilineatus,3,4,1,2521
297,Sylviidae,Pseudoalcippe abyssinica,58,1,1,2521
297,Zosteropidae,Zosterops senegalensis,63,1,3,2521
298,Pycnonotidae,Eurillas latirostris,42,3,2,2564
298,Locustellidae,Bradypterus cinnamomeus,47,2,1,2564
299,Locustellidae,Bradypterus cinnamomeus,47,2,1,2552
299,Muscicapidae,Cossypha archeri,60,3,1,2552
299,Phylloscopidae,Phylloscopus laetus,52,1,2,2552
299,Zosteropidae,Zosterops senegalensis,63,2,2,2552
300,Pycnonotidae,Eurillas latirostris,42,2,1,2553
300,Pycnonotidae,Eurillas latirostris,42,3,1,2553
300,Locustellidae,Bradypterus cinnamomeus,47,3,1,2553
300,Locustellidae,Bradypterus cinnamomeus,47,4,1,2553
300,Cisticolidae,Oreolais ruwenzori,51,3,1,2553
301,Pycnonotidae,Eurillas latirostris,42,4,1,2609
301,Cisticolidae,Apalis porphyrolaema,46,3,1,2609
301,Acrocephalidae,Iduna similis,49,2,1,2609
301,Cisticolidae,Cisticola chubbi,50,3,2,2609
302,Pycnonotidae,Eurillas latirostris,42,2,2,2196
302,Acrocephalidae,Iduna similis,49,1,1,2196
302,Nectariniidae,Cinnyris venustus,33,1,1,2196
302,Modulatricidae,Kakamega poliothorax,57,1,1,2196
302,Malaconotidae,Laniarius poensis,21,5,1,2196
302,Malaconotidae,Laniarius poensis,21,3,1,2196
302,Cisticolidae,Oreolais ruwenzori,51,1,2,2196
302,Oriolidae,Oriolus percivali,37,4,1,2196
302,Lybiidae,Pogoniulus bilineatus,3,3,1,2196
302,Cisticolidae,Prinia bairdii,54,3,1,2196
302,Sylviidae,Pseudoalcippe abyssinica,58,2,1,2196
302,Musophagidae,Tauraco schuettii,30,4,1,2196
303,Locustellidae,Bradypterus cinnamomeus,47,3,2,2948
303,Phylloscopidae,Phylloscopus laetus,52,3,1,2948
304,Zosteropidae,Zosterops senegalensis,63,4,2,3014
305,Locustellidae,Bradypterus cinnamomeus,47,2,3,3086
305,Acrocephalidae,Iduna similis,49,4,1,3086
305,Nectariniidae,Hedydipna collaris,35,1,1,3086
305,Muscicapidae,Bradornis comitatus,27,1,1,3086
305,Muscicapidae,Pogonocichla stellata,61,3,1,3086
305,Zosteropidae,Zosterops senegalensis,63,2,2,3086
306,Cisticolidae,Apalis porphyrolaema,46,1,2,3103
306,Accipitridae,Buteo oreophilus,1,4,1,3103
306,Acrocephalidae,Iduna similis,49,3,2,3103
306,Nectariniidae,Cinnyris stuhlmanni,32,2,1,3103
306,Phylloscopidae,Phylloscopus laetus,52,2,1,3103
306,Hirundinidae,Psalidoprocne pristoptera,17,1,3,3103
306,Zosteropidae,Zosterops senegalensis,63,3,1,3103
307,Platysteiridae,Batis diops,24,3,2,1829
307,Nectariniidae,Hedydipna collaris,35,3,1,1829
308,Nectariniidae,Cinnyris regius,31,2,1,3130
308,Nectariniidae,Cinnyris stuhlmanni,32,2,2,3130
308,Sylviidae,Pseudoalcippe abyssinica,58,3,2,3130
309,Locustellidae,Bradypterus cinnamomeus,47,2,1,3230
309,Nectariniidae,Cinnyris stuhlmanni,32,2,2,3230
309,Phylloscopidae,Phylloscopus laetus,52,2,1,3230
310,Locustellidae,Bradypterus cinnamomeus,47,2,1,3271
310,Nectariniidae,Cinnyris stuhlmanni,32,2,1,3271
311,Locustellidae,Bradypterus cinnamomeus,47,3,1,3322
311,Acrocephalidae,Iduna similis,49,2,2,3322
311,Nectariniidae,Cinnyris stuhlmanni,32,2,3,3322
312,Cisticolidae,Apalis porphyrolaema,46,3,1,2819
312,Phylloscopidae,Phylloscopus laetus,52,1,2,2819
313,Locustellidae,Bradypterus cinnamomeus,47,2,1,3382
313,Nectariniidae,Cinnyris stuhlmanni,32,1,2,3382
313,Muscicapidae,Cossypha archeri,60,3,2,3382
313,Musophagidae,Ruwenzorornis johnstoni,29,4,1,3382
313,Zosteropidae,Zosterops senegalensis,63,2,2,3382
314,Phylloscopidae,Phylloscopus umbrovirens,53,4,1,3658
315,Locustellidae,Bradypterus cinnamomeus,47,1,2,3690
316,Locustellidae,Bradypterus cinnamomeus,47,3,1,3742
316,Phylloscopidae,Phylloscopus umbrovirens,53,2,2,3742
317,Locustellidae,Bradypterus cinnamomeus,47,3,1,3751
317,Phylloscopidae,Phylloscopus umbrovirens,53,4,2,3751
318,Locustellidae,Bradypterus cinnamomeus,47,4,1,3753
318,Phylloscopidae,Phylloscopus umbrovirens,53,3,1,3753
319,Nectariniidae,Nectarinia johnstoni,36,2,3,3803
319,Phylloscopidae,Phylloscopus umbrovirens,53,2,2,3803
319,Fringillidae,Crithagra gularis,16,3,1,3803
320,Nectariniidae,Cinnyris stuhlmanni,32,2,4,3444
320,Malaconotidae,Laniarius poensis,21,4,1,3444
320,Zosteropidae,Zosterops senegalensis,63,3,1,3444
321,Nectariniidae,Nectarinia johnstoni,36,2,2,3834
322,Locustellidae,Bradypterus cinnamomeus,47,3,1,3517
322,Nectariniidae,Cinnyris stuhlmanni,32,3,4,3517
322,Phylloscopidae,Phylloscopus umbrovirens,53,3,1,3517
323,Locustellidae,Bradypterus cinnamomeus,47,2,1,3582
323,Nectariniidae,Cinnyris stuhlmanni,32,1,3,3582
323,Muscicapidae,Cossypha archeri,60,4,3,3582
323,Nectariniidae,Nectarinia johnstoni,36,2,2,3582
324,Platysteiridae,Batis diops,24,2,2,2749
324,Phylloscopidae,Phylloscopus laetus,52,2,1,2749
325,Locustellidae,Bradypterus cinnamomeus,47,2,1,2960
325,Acrocephalidae,Iduna similis,49,4,1,2960
325,Muscicapidae,Cossypha archeri,60,4,1,2960
325,Phylloscopidae,Phylloscopus laetus,52,3,2,2960
325,Zosteropidae,Zosterops senegalensis,63,3,2,2960
326,Locustellidae,Bradypterus cinnamomeus,47,3,2,3004
326,Zosteropidae,Zosterops senegalensis,63,3,1,3004
327,Locustellidae,Bradypterus cinnamomeus,47,2,2,3047
327,Acrocephalidae,Iduna similis,49,3,1,3047
327,Muscicapidae,Cossypha archeri,60,4,1,3047
327,Zosteropidae,Zosterops senegalensis,63,3,2,3047
328,Locustellidae,Bradypterus cinnamomeus,47,2,1,3085
328,Nectariniidae,Cinnyris stuhlmanni,32,3,2,3085
328,Malaconotidae,Dryoscopus gambensis,18,4,2,3085
328,Malaconotidae,Laniarius poensis,21,3,1,3085
328,Cisticolidae,Oreolais ruwenzori,51,3,1,3085
329,Locustellidae,Bradypterus cinnamomeus,47,4,2,3137
329,Acrocephalidae,Iduna similis,49,4,1,3137
329,Nectariniidae,Cinnyris stuhlmanni,32,2,2,3137
329,Cisticolidae,Oreolais ruwenzori,51,3,1,3137
330,Locustellidae,Bradypterus cinnamomeus,47,3,1,3157
330,Acrocephalidae,Iduna similis,49,3,1,3157
330,Nectariniidae,Cinnyris stuhlmanni,32,1,3,3157
331,Platysteiridae,Batis diops,24,2,1,2824
331,Muscicapidae,Cossypha archeri,60,3,1,2824
331,Malaconotidae,Dryoscopus gambensis,18,3,2,2824
331,Zosteropidae,Zosterops senegalensis,63,4,1,2824
332,Locustellidae,Bradypterus cinnamomeus,47,3,1,3229
332,Nectariniidae,Cinnyris stuhlmanni,32,2,2,3229
332,Zosteropidae,Zosterops senegalensis,63,3,2,3229
333,Locustellidae,Bradypterus cinnamomeus,47,3,1,3243
333,Acrocephalidae,Iduna similis,49,3,1,3243
333,Nectariniidae,Cinnyris stuhlmanni,32,3,1,3243
333,Zosteropidae,Zosterops senegalensis,63,2,3,3243
334,Muscicapidae,Pogonocichla stellata,61,3,1,2870
334,Zosteropidae,Zosterops senegalensis,63,2,3,2870
335,Locustellidae,Bradypterus cinnamomeus,47,3,2,2917
335,Phylloscopidae,Phylloscopus laetus,52,3,2,2917
336,Acrocephalidae,Iduna similis,49,2,1,2775
337,Locustellidae,Bradypterus cinnamomeus,47,2,2,2971
338,Locustellidae,Bradypterus cinnamomeus,47,2,2,3017
339,Locustellidae,Bradypterus cinnamomeus,47,1,2,3073
339,Locustellidae,Bradypterus cinnamomeus,47,2,2,3073
339,Muscicapidae,Cossypha archeri,60,2,1,3073
339,Phylloscopidae,Phylloscopus laetus,52,3,1,3073
340,Platysteiridae,Batis diops,24,3,2,3128
340,Locustellidae,Bradypterus cinnamomeus,47,3,2,3128
340,Acrocephalidae,Iduna similis,49,3,2,3128
340,Nectariniidae,Cinnyris stuhlmanni,32,2,2,3128
340,Columbidae,Columba arquatrix,7,5,1,3128
340,Muscicapidae,Cossypha archeri,60,4,1,3128
340,Malaconotidae,Laniarius poensis,21,4,1,3128
340,Paridae,Melaniparus fasciiventer,38,4,3,3128
340,Sylviidae,Pseudoalcippe abyssinica,58,4,1,3128
341,Locustellidae,Bradypterus cinnamomeus,47,3,1,3200
341,Acrocephalidae,Iduna similis,49,3,2,3200
341,Nectariniidae,Cinnyris stuhlmanni,32,2,2,3200
341,Malaconotidae,Laniarius poensis,21,4,1,3200
341,Phylloscopidae,Phylloscopus laetus,52,3,1,3200
341,Sylviidae,Pseudoalcippe abyssinica,58,3,1,3200
341,Zosteropidae,Zosterops senegalensis,63,3,3,3200
342,Locustellidae,Bradypterus cinnamomeus,47,3,1,3234
342,Acrocephalidae,Iduna similis,49,2,2,3234
342,Nectariniidae,Cinnyris stuhlmanni,32,2,3,3234
342,Cisticolidae,Cisticola chubbi,50,2,2,3234
342,Phylloscopidae,Phylloscopus umbrovirens,53,2,1,3234
343,Phylloscopidae,Phylloscopus laetus,52,2,1,2804
344,Platysteiridae,Batis molitor,25,3,1,3314
344,Locustellidae,Bradypterus cinnamomeus,47,3,1,3314
344,Accipitridae,Buteo oreophilus,1,5,2,3314
344,Nectariniidae,Cinnyris stuhlmanni,32,2,3,3314
344,Muscicapidae,Cossypha archeri,60,3,1,3314
345,Locustellidae,Bradypterus cinnamomeus,47,2,1,3382
345,Nectariniidae,Nectarinia johnstoni,36,3,2,3382
345,Musophagidae,Ruwenzorornis johnstoni,29,4,1,3382
346,Locustellidae,Bradypterus cinnamomeus,47,2,2,3453
346,Nectariniidae,Cinnyris stuhlmanni,32,2,2,3453
346,Nectariniidae,Nectarinia johnstoni,36,2,1,3453
346,Musophagidae,Ruwenzorornis johnstoni,29,5,1,3453
347,Acrocephalidae,Iduna similis,49,2,1,2877
348,Phylloscopidae,Phylloscopus laetus,52,2,1,2917
349,Accipitridae,Buteo oreophilus,1,5,1,3090
349,Nectariniidae,Cinnyris stuhlmanni,32,2,2,3090
349,Cisticolidae,Cisticola chubbi,50,4,2,3090
349,Columbidae,Columba arquatrix,7,5,1,3090
349,Fringillidae,Crithagra gularis,16,2,1,3090
350,Locustellidae,Bradypterus cinnamomeus,47,2,1,3238
350,Nectariniidae,Cinnyris stuhlmanni,32,3,1,3238
351,Locustellidae,Bradypterus cinnamomeus,47,3,1,3269
351,Nectariniidae,Cinnyris stuhlmanni,32,2,1,3269
352,Locustellidae,Bradypterus cinnamomeus,47,2,2,3310
352,Locustellidae,Bradypterus cinnamomeus,47,3,6,3310
352,Nectariniidae,Cinnyris stuhlmanni,32,2,1,3310
353,Nectariniidae,Cinnyris stuhlmanni,32,3,1,3315
